assay_id,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags,bao_id_mapped,suggested_mapping_correct
2091862,Western blot analysis,his tag,BAO:0002544,http://www.bioassayontology.org/bao#BAO_0002544,0.063,None,BAO_0002544,0
2091862,Western blot analysis,simulated intestinal fluid stability assay (with enzymes),BAO:0010107,http://www.bioassayontology.org/bao#BAO_0010107,0.061,None,BAO_0010107,0
2091862,Western blot analysis,lysosome,GO:0005764,http://purl.obolibrary.org/obo/GO_0005764,0.061,None,GO_0005764,0
2091862,Western blot analysis,quorum sensing,GO:0009372,http://purl.obolibrary.org/obo/GO_0009372,0.058,None,GO_0009372,0
2091862,Western blot analysis,Applied Biosystems,BAO:0000851,http://www.bioassayontology.org/bao#BAO_0000851,0.057,None,BAO_0000851,0
2091862,Western blot analysis,estrogen-alexa 633,BAO:0000900,http://www.bioassayontology.org/bao#BAO_0000900,0.054,None,BAO_0000900,0
1991397,Western blot analysis,computational structure analysis,BAO:0002212,http://www.bioassayontology.org/bao#BAO_0002212,0.298,None,BAO_0002212,0
1991397,Western blot analysis,comparative molecular field analysis,BAO:0002313,http://www.bioassayontology.org/bao#BAO_0002313,0.243,None,BAO_0002313,0
1991397,Western blot analysis,self organizing molecular field analysis,BAO:0002315,http://www.bioassayontology.org/bao#BAO_0002315,0.213,None,BAO_0002315,0
1991397,Western blot analysis,comparative molecular similarity indices analysis,BAO:0002314,http://www.bioassayontology.org/bao#BAO_0002314,0.21,None,BAO_0002314,0
1991397,Western blot analysis,quantitative structure activity relationship analysis,BAO:0002305,http://www.bioassayontology.org/bao#BAO_0002305,0.208,None,BAO_0002305,0
1991397,Western blot analysis,IN Cell Analyzer,BAO:0002571,http://www.bioassayontology.org/bao#BAO_0002571,0.19,None,BAO_0002571,0
1991397,Western blot analysis,recombinant esterases,BAO:0010122,http://www.bioassayontology.org/bao#BAO_0010122,0.159,None,BAO_0010122,0
1991397,Western blot analysis,esterase chemical inhibition,BAO:0010120,http://www.bioassayontology.org/bao#BAO_0010120,0.156,None,BAO_0010120,0
1991397,Western blot analysis,whole blood stability assay,BAO:0010098,http://www.bioassayontology.org/bao#BAO_0010098,0.137,None,BAO_0010098,0
1991397,Western blot analysis,blood to plasma ratio assay,BAO:0010132,http://www.bioassayontology.org/bao#BAO_0010132,0.136,None,BAO_0010132,0
1991397,Western blot analysis,channel blocker,BAO:0002085,http://www.bioassayontology.org/bao#BAO_0002085,0.135,None,BAO_0002085,0
1991397,Western blot analysis,esterase metabolite formation kinetics,BAO:0010121,http://www.bioassayontology.org/bao#BAO_0010121,0.128,None,BAO_0010121,0
1991397,Western blot analysis,AnaSpec,BAO:0000847,http://www.bioassayontology.org/bao#BAO_0000847,0.119,None,BAO_0000847,0
1991397,Western blot analysis,Analytical Luminescence Laboratory,BAO:0000730,http://www.bioassayontology.org/bao#BAO_0000730,0.119,None,BAO_0000730,0
1991397,Western blot analysis,Photon Technology International,BAO:0000994,http://www.bioassayontology.org/bao#BAO_0000994,0.118,None,BAO_0000994,0
1991397,Western blot analysis,percent G2 arrested cells,BAO:0002081,http://www.bioassayontology.org/bao#BAO_0002081,0.117,None,BAO_0002081,0
1991397,Western blot analysis,alternate target assay,BAO:0001064,http://www.bioassayontology.org/bao#BAO_0001064,0.114,None,BAO_0001064,0
1991397,Western blot analysis,percent non-arrested cells,BAO:0002082,http://www.bioassayontology.org/bao#BAO_0002082,0.112,None,BAO_0002082,0
1991397,Western blot analysis,rhodamine-conjugated sulfonate ester,BAO:0001010,http://www.bioassayontology.org/bao#BAO_0001010,0.109,None,BAO_0001010,0
1991397,Western blot analysis,apoptosis assay,BAO:0002043,http://www.bioassayontology.org/bao#BAO_0002043,0.107,None,BAO_0002043,0
1991397,Western blot analysis,cells per well,BAO:0190007,http://www.bioassayontology.org/bao#BAO_0190007,0.104,None,BAO_0190007,0
1991397,Western blot analysis,platelet activation,GO:0030168,http://purl.obolibrary.org/obo/GO_0030168,0.103,None,GO_0030168,0
1991397,Western blot analysis,cysteine,BAO:0000885,http://www.bioassayontology.org/bao#BAO_0000885,0.102,None,BAO_0000885,0
1991397,Western blot analysis,estrogen,BAO:0000760,http://www.bioassayontology.org/bao#BAO_0000760,0.093,None,BAO_0000760,0
1991397,Western blot analysis,necrotic cell death,GO:0070265,http://purl.obolibrary.org/obo/GO_0070265,0.091,None,GO_0070265,0
1991397,Western blot analysis,ethylene glycol ester of luciferin 6' methyl ether,BAO:0000784,http://www.bioassayontology.org/bao#BAO_0000784,0.091,None,BAO_0000784,0
1991397,Western blot analysis,intestinal fluid stability assay,BAO:0010106,http://www.bioassayontology.org/bao#BAO_0010106,0.09,None,BAO_0010106,0
1991397,Western blot analysis,Fc/FcRN induction assay,BAO:0010145,http://www.bioassayontology.org/bao#BAO_0010145,0.085,None,BAO_0010145,0
1991397,Western blot analysis,tris,BAO:0000694,http://www.bioassayontology.org/bao#BAO_0000694,0.084,None,BAO_0000694,0
1991397,Western blot analysis,antibiotic resistance,BAO:0000099,http://www.bioassayontology.org/bao#BAO_0000099,0.077,None,BAO_0000099,0
1991397,Western blot analysis,simulated intestinal fluid stability assay,BAO:0010108,http://www.bioassayontology.org/bao#BAO_0010108,0.077,None,BAO_0010108,0
1991397,Western blot analysis,Tumor necrosis factor,BAO:0000236,http://www.bioassayontology.org/bao#BAO_0000236,0.075,None,BAO_0000236,0
1991397,Western blot analysis,regulation of translation,GO:0006417,http://purl.obolibrary.org/obo/GO_0006417,0.075,None,GO_0006417,0
1991397,Western blot analysis,Fluorescence imaging apoptosis assay,BAO:0010053,http://www.bioassayontology.org/bao#BAO_0010053,0.068,None,BAO_0010053,0
1991397,Western blot analysis,"alternative mRNA splicing, via spliceosome",GO:0000380,http://purl.obolibrary.org/obo/GO_0000380,0.067,None,GO_0000380,0
1991397,Western blot analysis,PRESTO-TANGO,BAO:0010079,http://www.bioassayontology.org/bao#BAO_0010079,0.066,None,BAO_0010079,0
1991397,Western blot analysis,ABD Bioquest,BAO:0000832,http://www.bioassayontology.org/bao#BAO_0000832,0.065,None,BAO_0000832,0
1991397,Western blot analysis,arrestin-GFP,BAO:0000854,http://www.bioassayontology.org/bao#BAO_0000854,0.065,None,BAO_0000854,0
1991397,Western blot analysis,dna content estimation,BAO:0000169,http://www.bioassayontology.org/bao#BAO_0000169,0.064,None,BAO_0000169,0
1991397,Western blot analysis,apoptotic process,GO:0006915,http://purl.obolibrary.org/obo/GO_0006915,0.064,None,GO_0006915,0
1991397,Western blot analysis,LJL BioSystems,BAO:0000729,http://www.bioassayontology.org/bao#BAO_0000729,0.064,None,BAO_0000729,0
1991397,Western blot analysis,his tag,BAO:0002544,http://www.bioassayontology.org/bao#BAO_0002544,0.063,None,BAO_0002544,0
1991397,Western blot analysis,simulated intestinal fluid stability assay (with enzymes),BAO:0010107,http://www.bioassayontology.org/bao#BAO_0010107,0.061,None,BAO_0010107,0
1991397,Western blot analysis,lysosome,GO:0005764,http://purl.obolibrary.org/obo/GO_0005764,0.061,None,GO_0005764,0
1991397,Western blot analysis,quorum sensing,GO:0009372,http://purl.obolibrary.org/obo/GO_0009372,0.058,None,GO_0009372,0
1991397,Western blot analysis,Applied Biosystems,BAO:0000851,http://www.bioassayontology.org/bao#BAO_0000851,0.057,None,BAO_0000851,0
1991397,Western blot analysis,estrogen-alexa 633,BAO:0000900,http://www.bioassayontology.org/bao#BAO_0000900,0.054,None,BAO_0000900,0
2087246,Western blot analysis,computational structure analysis,BAO:0002212,http://www.bioassayontology.org/bao#BAO_0002212,0.298,None,BAO_0002212,0
2087246,Western blot analysis,comparative molecular field analysis,BAO:0002313,http://www.bioassayontology.org/bao#BAO_0002313,0.243,None,BAO_0002313,0
2087246,Western blot analysis,self organizing molecular field analysis,BAO:0002315,http://www.bioassayontology.org/bao#BAO_0002315,0.213,None,BAO_0002315,0
2087246,Western blot analysis,comparative molecular similarity indices analysis,BAO:0002314,http://www.bioassayontology.org/bao#BAO_0002314,0.21,None,BAO_0002314,0
2087246,Western blot analysis,quantitative structure activity relationship analysis,BAO:0002305,http://www.bioassayontology.org/bao#BAO_0002305,0.208,None,BAO_0002305,0
2087246,Western blot analysis,IN Cell Analyzer,BAO:0002571,http://www.bioassayontology.org/bao#BAO_0002571,0.19,None,BAO_0002571,0
2087246,Western blot analysis,recombinant esterases,BAO:0010122,http://www.bioassayontology.org/bao#BAO_0010122,0.159,None,BAO_0010122,0
2087246,Western blot analysis,esterase chemical inhibition,BAO:0010120,http://www.bioassayontology.org/bao#BAO_0010120,0.156,None,BAO_0010120,0
2087246,Western blot analysis,whole blood stability assay,BAO:0010098,http://www.bioassayontology.org/bao#BAO_0010098,0.137,None,BAO_0010098,0
2087246,Western blot analysis,blood to plasma ratio assay,BAO:0010132,http://www.bioassayontology.org/bao#BAO_0010132,0.136,None,BAO_0010132,0
2087246,Western blot analysis,channel blocker,BAO:0002085,http://www.bioassayontology.org/bao#BAO_0002085,0.135,None,BAO_0002085,0
2087246,Western blot analysis,esterase metabolite formation kinetics,BAO:0010121,http://www.bioassayontology.org/bao#BAO_0010121,0.128,None,BAO_0010121,0
2087246,Western blot analysis,AnaSpec,BAO:0000847,http://www.bioassayontology.org/bao#BAO_0000847,0.119,None,BAO_0000847,0
2087246,Western blot analysis,Analytical Luminescence Laboratory,BAO:0000730,http://www.bioassayontology.org/bao#BAO_0000730,0.119,None,BAO_0000730,0
2087246,Western blot analysis,Photon Technology International,BAO:0000994,http://www.bioassayontology.org/bao#BAO_0000994,0.118,None,BAO_0000994,0
2087246,Western blot analysis,percent G2 arrested cells,BAO:0002081,http://www.bioassayontology.org/bao#BAO_0002081,0.117,None,BAO_0002081,0
2087246,Western blot analysis,alternate target assay,BAO:0001064,http://www.bioassayontology.org/bao#BAO_0001064,0.114,None,BAO_0001064,0
2087246,Western blot analysis,percent non-arrested cells,BAO:0002082,http://www.bioassayontology.org/bao#BAO_0002082,0.112,None,BAO_0002082,0
2087246,Western blot analysis,rhodamine-conjugated sulfonate ester,BAO:0001010,http://www.bioassayontology.org/bao#BAO_0001010,0.109,None,BAO_0001010,0
2087246,Western blot analysis,apoptosis assay,BAO:0002043,http://www.bioassayontology.org/bao#BAO_0002043,0.107,None,BAO_0002043,0
2087246,Western blot analysis,cells per well,BAO:0190007,http://www.bioassayontology.org/bao#BAO_0190007,0.104,None,BAO_0190007,0
2087246,Western blot analysis,platelet activation,GO:0030168,http://purl.obolibrary.org/obo/GO_0030168,0.103,None,GO_0030168,0
2087246,Western blot analysis,cysteine,BAO:0000885,http://www.bioassayontology.org/bao#BAO_0000885,0.102,None,BAO_0000885,0
2087246,Western blot analysis,estrogen,BAO:0000760,http://www.bioassayontology.org/bao#BAO_0000760,0.093,None,BAO_0000760,0
2087246,Western blot analysis,necrotic cell death,GO:0070265,http://purl.obolibrary.org/obo/GO_0070265,0.091,None,GO_0070265,0
2087246,Western blot analysis,ethylene glycol ester of luciferin 6' methyl ether,BAO:0000784,http://www.bioassayontology.org/bao#BAO_0000784,0.091,None,BAO_0000784,0
2087246,Western blot analysis,intestinal fluid stability assay,BAO:0010106,http://www.bioassayontology.org/bao#BAO_0010106,0.09,None,BAO_0010106,0
2087246,Western blot analysis,Fc/FcRN induction assay,BAO:0010145,http://www.bioassayontology.org/bao#BAO_0010145,0.085,None,BAO_0010145,0
2087246,Western blot analysis,tris,BAO:0000694,http://www.bioassayontology.org/bao#BAO_0000694,0.084,None,BAO_0000694,0
2087246,Western blot analysis,antibiotic resistance,BAO:0000099,http://www.bioassayontology.org/bao#BAO_0000099,0.077,None,BAO_0000099,0
2087246,Western blot analysis,simulated intestinal fluid stability assay,BAO:0010108,http://www.bioassayontology.org/bao#BAO_0010108,0.077,None,BAO_0010108,0
2087246,Western blot analysis,Tumor necrosis factor,BAO:0000236,http://www.bioassayontology.org/bao#BAO_0000236,0.075,None,BAO_0000236,0
2087246,Western blot analysis,regulation of translation,GO:0006417,http://purl.obolibrary.org/obo/GO_0006417,0.075,None,GO_0006417,0
2087246,Western blot analysis,Fluorescence imaging apoptosis assay,BAO:0010053,http://www.bioassayontology.org/bao#BAO_0010053,0.068,None,BAO_0010053,0
2087246,Western blot analysis,"alternative mRNA splicing, via spliceosome",GO:0000380,http://purl.obolibrary.org/obo/GO_0000380,0.067,None,GO_0000380,0
2087246,Western blot analysis,PRESTO-TANGO,BAO:0010079,http://www.bioassayontology.org/bao#BAO_0010079,0.066,None,BAO_0010079,0
2087246,Western blot analysis,ABD Bioquest,BAO:0000832,http://www.bioassayontology.org/bao#BAO_0000832,0.065,None,BAO_0000832,0
2087246,Western blot analysis,arrestin-GFP,BAO:0000854,http://www.bioassayontology.org/bao#BAO_0000854,0.065,None,BAO_0000854,0
2087246,Western blot analysis,dna content estimation,BAO:0000169,http://www.bioassayontology.org/bao#BAO_0000169,0.064,None,BAO_0000169,0
2087246,Western blot analysis,apoptotic process,GO:0006915,http://purl.obolibrary.org/obo/GO_0006915,0.064,None,GO_0006915,0
2087246,Western blot analysis,LJL BioSystems,BAO:0000729,http://www.bioassayontology.org/bao#BAO_0000729,0.064,None,BAO_0000729,0
2087246,Western blot analysis,his tag,BAO:0002544,http://www.bioassayontology.org/bao#BAO_0002544,0.063,None,BAO_0002544,0
2087246,Western blot analysis,simulated intestinal fluid stability assay (with enzymes),BAO:0010107,http://www.bioassayontology.org/bao#BAO_0010107,0.061,None,BAO_0010107,0
2087246,Western blot analysis,lysosome,GO:0005764,http://purl.obolibrary.org/obo/GO_0005764,0.061,None,GO_0005764,0
2087246,Western blot analysis,quorum sensing,GO:0009372,http://purl.obolibrary.org/obo/GO_0009372,0.058,None,GO_0009372,0
2087246,Western blot analysis,Applied Biosystems,BAO:0000851,http://www.bioassayontology.org/bao#BAO_0000851,0.057,None,BAO_0000851,0
2087246,Western blot analysis,estrogen-alexa 633,BAO:0000900,http://www.bioassayontology.org/bao#BAO_0000900,0.054,None,BAO_0000900,0
1696265,Western blot analysis,computational structure analysis,BAO:0002212,http://www.bioassayontology.org/bao#BAO_0002212,0.298,None,BAO_0002212,0
1696265,Western blot analysis,comparative molecular field analysis,BAO:0002313,http://www.bioassayontology.org/bao#BAO_0002313,0.243,None,BAO_0002313,0
1696265,Western blot analysis,self organizing molecular field analysis,BAO:0002315,http://www.bioassayontology.org/bao#BAO_0002315,0.213,None,BAO_0002315,0
1696265,Western blot analysis,comparative molecular similarity indices analysis,BAO:0002314,http://www.bioassayontology.org/bao#BAO_0002314,0.21,None,BAO_0002314,0
1696265,Western blot analysis,quantitative structure activity relationship analysis,BAO:0002305,http://www.bioassayontology.org/bao#BAO_0002305,0.208,None,BAO_0002305,0
1696265,Western blot analysis,IN Cell Analyzer,BAO:0002571,http://www.bioassayontology.org/bao#BAO_0002571,0.19,None,BAO_0002571,0
1696265,Western blot analysis,recombinant esterases,BAO:0010122,http://www.bioassayontology.org/bao#BAO_0010122,0.159,None,BAO_0010122,0
1696265,Western blot analysis,esterase chemical inhibition,BAO:0010120,http://www.bioassayontology.org/bao#BAO_0010120,0.156,None,BAO_0010120,0
1696265,Western blot analysis,whole blood stability assay,BAO:0010098,http://www.bioassayontology.org/bao#BAO_0010098,0.137,None,BAO_0010098,0
1696265,Western blot analysis,blood to plasma ratio assay,BAO:0010132,http://www.bioassayontology.org/bao#BAO_0010132,0.136,None,BAO_0010132,0
1696265,Western blot analysis,channel blocker,BAO:0002085,http://www.bioassayontology.org/bao#BAO_0002085,0.135,None,BAO_0002085,0
1696265,Western blot analysis,esterase metabolite formation kinetics,BAO:0010121,http://www.bioassayontology.org/bao#BAO_0010121,0.128,None,BAO_0010121,0
1696265,Western blot analysis,AnaSpec,BAO:0000847,http://www.bioassayontology.org/bao#BAO_0000847,0.119,None,BAO_0000847,0
1696265,Western blot analysis,Analytical Luminescence Laboratory,BAO:0000730,http://www.bioassayontology.org/bao#BAO_0000730,0.119,None,BAO_0000730,0
1696265,Western blot analysis,Photon Technology International,BAO:0000994,http://www.bioassayontology.org/bao#BAO_0000994,0.118,None,BAO_0000994,0
1696265,Western blot analysis,percent G2 arrested cells,BAO:0002081,http://www.bioassayontology.org/bao#BAO_0002081,0.117,None,BAO_0002081,0
1696265,Western blot analysis,alternate target assay,BAO:0001064,http://www.bioassayontology.org/bao#BAO_0001064,0.114,None,BAO_0001064,0
1696265,Western blot analysis,percent non-arrested cells,BAO:0002082,http://www.bioassayontology.org/bao#BAO_0002082,0.112,None,BAO_0002082,0
1696265,Western blot analysis,rhodamine-conjugated sulfonate ester,BAO:0001010,http://www.bioassayontology.org/bao#BAO_0001010,0.109,None,BAO_0001010,0
1696265,Western blot analysis,apoptosis assay,BAO:0002043,http://www.bioassayontology.org/bao#BAO_0002043,0.107,None,BAO_0002043,0
1696265,Western blot analysis,cells per well,BAO:0190007,http://www.bioassayontology.org/bao#BAO_0190007,0.104,None,BAO_0190007,0
1696265,Western blot analysis,platelet activation,GO:0030168,http://purl.obolibrary.org/obo/GO_0030168,0.103,None,GO_0030168,0
1696265,Western blot analysis,cysteine,BAO:0000885,http://www.bioassayontology.org/bao#BAO_0000885,0.102,None,BAO_0000885,0
1696265,Western blot analysis,estrogen,BAO:0000760,http://www.bioassayontology.org/bao#BAO_0000760,0.093,None,BAO_0000760,0
1696265,Western blot analysis,necrotic cell death,GO:0070265,http://purl.obolibrary.org/obo/GO_0070265,0.091,None,GO_0070265,0
1696265,Western blot analysis,ethylene glycol ester of luciferin 6' methyl ether,BAO:0000784,http://www.bioassayontology.org/bao#BAO_0000784,0.091,None,BAO_0000784,0
1696265,Western blot analysis,intestinal fluid stability assay,BAO:0010106,http://www.bioassayontology.org/bao#BAO_0010106,0.09,None,BAO_0010106,0
1696265,Western blot analysis,Fc/FcRN induction assay,BAO:0010145,http://www.bioassayontology.org/bao#BAO_0010145,0.085,None,BAO_0010145,0
1696265,Western blot analysis,tris,BAO:0000694,http://www.bioassayontology.org/bao#BAO_0000694,0.084,None,BAO_0000694,0
1696265,Western blot analysis,antibiotic resistance,BAO:0000099,http://www.bioassayontology.org/bao#BAO_0000099,0.077,None,BAO_0000099,0
1696265,Western blot analysis,simulated intestinal fluid stability assay,BAO:0010108,http://www.bioassayontology.org/bao#BAO_0010108,0.077,None,BAO_0010108,0
1696265,Western blot analysis,Tumor necrosis factor,BAO:0000236,http://www.bioassayontology.org/bao#BAO_0000236,0.075,None,BAO_0000236,0
1696265,Western blot analysis,regulation of translation,GO:0006417,http://purl.obolibrary.org/obo/GO_0006417,0.075,None,GO_0006417,0
1696265,Western blot analysis,Fluorescence imaging apoptosis assay,BAO:0010053,http://www.bioassayontology.org/bao#BAO_0010053,0.068,None,BAO_0010053,0
1696265,Western blot analysis,"alternative mRNA splicing, via spliceosome",GO:0000380,http://purl.obolibrary.org/obo/GO_0000380,0.067,None,GO_0000380,0
1696265,Western blot analysis,PRESTO-TANGO,BAO:0010079,http://www.bioassayontology.org/bao#BAO_0010079,0.066,None,BAO_0010079,0
1696265,Western blot analysis,ABD Bioquest,BAO:0000832,http://www.bioassayontology.org/bao#BAO_0000832,0.065,None,BAO_0000832,0
1696265,Western blot analysis,arrestin-GFP,BAO:0000854,http://www.bioassayontology.org/bao#BAO_0000854,0.065,None,BAO_0000854,0
1696265,Western blot analysis,dna content estimation,BAO:0000169,http://www.bioassayontology.org/bao#BAO_0000169,0.064,None,BAO_0000169,0
1696265,Western blot analysis,apoptotic process,GO:0006915,http://purl.obolibrary.org/obo/GO_0006915,0.064,None,GO_0006915,0
1696265,Western blot analysis,LJL BioSystems,BAO:0000729,http://www.bioassayontology.org/bao#BAO_0000729,0.064,None,BAO_0000729,0
1696265,Western blot analysis,his tag,BAO:0002544,http://www.bioassayontology.org/bao#BAO_0002544,0.063,None,BAO_0002544,0
1696265,Western blot analysis,simulated intestinal fluid stability assay (with enzymes),BAO:0010107,http://www.bioassayontology.org/bao#BAO_0010107,0.061,None,BAO_0010107,0
1696265,Western blot analysis,lysosome,GO:0005764,http://purl.obolibrary.org/obo/GO_0005764,0.061,None,GO_0005764,0
1696265,Western blot analysis,quorum sensing,GO:0009372,http://purl.obolibrary.org/obo/GO_0009372,0.058,None,GO_0009372,0
1696265,Western blot analysis,Applied Biosystems,BAO:0000851,http://www.bioassayontology.org/bao#BAO_0000851,0.057,None,BAO_0000851,0
1696265,Western blot analysis,estrogen-alexa 633,BAO:0000900,http://www.bioassayontology.org/bao#BAO_0000900,0.054,None,BAO_0000900,0
1730073,Western blot analysis,computational structure analysis,BAO:0002212,http://www.bioassayontology.org/bao#BAO_0002212,0.298,None,BAO_0002212,0
1730073,Western blot analysis,comparative molecular field analysis,BAO:0002313,http://www.bioassayontology.org/bao#BAO_0002313,0.243,None,BAO_0002313,0
1730073,Western blot analysis,self organizing molecular field analysis,BAO:0002315,http://www.bioassayontology.org/bao#BAO_0002315,0.213,None,BAO_0002315,0
1730073,Western blot analysis,comparative molecular similarity indices analysis,BAO:0002314,http://www.bioassayontology.org/bao#BAO_0002314,0.21,None,BAO_0002314,0
1730073,Western blot analysis,quantitative structure activity relationship analysis,BAO:0002305,http://www.bioassayontology.org/bao#BAO_0002305,0.208,None,BAO_0002305,0
1730073,Western blot analysis,IN Cell Analyzer,BAO:0002571,http://www.bioassayontology.org/bao#BAO_0002571,0.19,None,BAO_0002571,0
1730073,Western blot analysis,recombinant esterases,BAO:0010122,http://www.bioassayontology.org/bao#BAO_0010122,0.159,None,BAO_0010122,0
1730073,Western blot analysis,esterase chemical inhibition,BAO:0010120,http://www.bioassayontology.org/bao#BAO_0010120,0.156,None,BAO_0010120,0
1730073,Western blot analysis,whole blood stability assay,BAO:0010098,http://www.bioassayontology.org/bao#BAO_0010098,0.137,None,BAO_0010098,0
1730073,Western blot analysis,blood to plasma ratio assay,BAO:0010132,http://www.bioassayontology.org/bao#BAO_0010132,0.136,None,BAO_0010132,0
1730073,Western blot analysis,channel blocker,BAO:0002085,http://www.bioassayontology.org/bao#BAO_0002085,0.135,None,BAO_0002085,0
1730073,Western blot analysis,esterase metabolite formation kinetics,BAO:0010121,http://www.bioassayontology.org/bao#BAO_0010121,0.128,None,BAO_0010121,0
1730073,Western blot analysis,AnaSpec,BAO:0000847,http://www.bioassayontology.org/bao#BAO_0000847,0.119,None,BAO_0000847,0
1730073,Western blot analysis,Analytical Luminescence Laboratory,BAO:0000730,http://www.bioassayontology.org/bao#BAO_0000730,0.119,None,BAO_0000730,0
1730073,Western blot analysis,Photon Technology International,BAO:0000994,http://www.bioassayontology.org/bao#BAO_0000994,0.118,None,BAO_0000994,0
1730073,Western blot analysis,percent G2 arrested cells,BAO:0002081,http://www.bioassayontology.org/bao#BAO_0002081,0.117,None,BAO_0002081,0
1730073,Western blot analysis,alternate target assay,BAO:0001064,http://www.bioassayontology.org/bao#BAO_0001064,0.114,None,BAO_0001064,0
1730073,Western blot analysis,percent non-arrested cells,BAO:0002082,http://www.bioassayontology.org/bao#BAO_0002082,0.112,None,BAO_0002082,0
1730073,Western blot analysis,rhodamine-conjugated sulfonate ester,BAO:0001010,http://www.bioassayontology.org/bao#BAO_0001010,0.109,None,BAO_0001010,0
1730073,Western blot analysis,apoptosis assay,BAO:0002043,http://www.bioassayontology.org/bao#BAO_0002043,0.107,None,BAO_0002043,0
1730073,Western blot analysis,cells per well,BAO:0190007,http://www.bioassayontology.org/bao#BAO_0190007,0.104,None,BAO_0190007,0
1730073,Western blot analysis,platelet activation,GO:0030168,http://purl.obolibrary.org/obo/GO_0030168,0.103,None,GO_0030168,0
1730073,Western blot analysis,cysteine,BAO:0000885,http://www.bioassayontology.org/bao#BAO_0000885,0.102,None,BAO_0000885,0
1730073,Western blot analysis,estrogen,BAO:0000760,http://www.bioassayontology.org/bao#BAO_0000760,0.093,None,BAO_0000760,0
1730073,Western blot analysis,necrotic cell death,GO:0070265,http://purl.obolibrary.org/obo/GO_0070265,0.091,None,GO_0070265,0
1730073,Western blot analysis,ethylene glycol ester of luciferin 6' methyl ether,BAO:0000784,http://www.bioassayontology.org/bao#BAO_0000784,0.091,None,BAO_0000784,0
1730073,Western blot analysis,intestinal fluid stability assay,BAO:0010106,http://www.bioassayontology.org/bao#BAO_0010106,0.09,None,BAO_0010106,0
1730073,Western blot analysis,Fc/FcRN induction assay,BAO:0010145,http://www.bioassayontology.org/bao#BAO_0010145,0.085,None,BAO_0010145,0
1730073,Western blot analysis,tris,BAO:0000694,http://www.bioassayontology.org/bao#BAO_0000694,0.084,None,BAO_0000694,0
1730073,Western blot analysis,antibiotic resistance,BAO:0000099,http://www.bioassayontology.org/bao#BAO_0000099,0.077,None,BAO_0000099,0
1730073,Western blot analysis,simulated intestinal fluid stability assay,BAO:0010108,http://www.bioassayontology.org/bao#BAO_0010108,0.077,None,BAO_0010108,0
1730073,Western blot analysis,Tumor necrosis factor,BAO:0000236,http://www.bioassayontology.org/bao#BAO_0000236,0.075,None,BAO_0000236,0
1730073,Western blot analysis,regulation of translation,GO:0006417,http://purl.obolibrary.org/obo/GO_0006417,0.075,None,GO_0006417,0
1730073,Western blot analysis,Fluorescence imaging apoptosis assay,BAO:0010053,http://www.bioassayontology.org/bao#BAO_0010053,0.068,None,BAO_0010053,0
1730073,Western blot analysis,"alternative mRNA splicing, via spliceosome",GO:0000380,http://purl.obolibrary.org/obo/GO_0000380,0.067,None,GO_0000380,0
1730073,Western blot analysis,PRESTO-TANGO,BAO:0010079,http://www.bioassayontology.org/bao#BAO_0010079,0.066,None,BAO_0010079,0
1730073,Western blot analysis,ABD Bioquest,BAO:0000832,http://www.bioassayontology.org/bao#BAO_0000832,0.065,None,BAO_0000832,0
1730073,Western blot analysis,arrestin-GFP,BAO:0000854,http://www.bioassayontology.org/bao#BAO_0000854,0.065,None,BAO_0000854,0
1730073,Western blot analysis,dna content estimation,BAO:0000169,http://www.bioassayontology.org/bao#BAO_0000169,0.064,None,BAO_0000169,0
1730073,Western blot analysis,apoptotic process,GO:0006915,http://purl.obolibrary.org/obo/GO_0006915,0.064,None,GO_0006915,0
1730073,Western blot analysis,LJL BioSystems,BAO:0000729,http://www.bioassayontology.org/bao#BAO_0000729,0.064,None,BAO_0000729,0
1730073,Western blot analysis,his tag,BAO:0002544,http://www.bioassayontology.org/bao#BAO_0002544,0.063,None,BAO_0002544,0
1730073,Western blot analysis,simulated intestinal fluid stability assay (with enzymes),BAO:0010107,http://www.bioassayontology.org/bao#BAO_0010107,0.061,None,BAO_0010107,0
1730073,Western blot analysis,lysosome,GO:0005764,http://purl.obolibrary.org/obo/GO_0005764,0.061,None,GO_0005764,0
1730073,Western blot analysis,quorum sensing,GO:0009372,http://purl.obolibrary.org/obo/GO_0009372,0.058,None,GO_0009372,0
1730073,Western blot analysis,Applied Biosystems,BAO:0000851,http://www.bioassayontology.org/bao#BAO_0000851,0.057,None,BAO_0000851,0
1730073,Western blot analysis,estrogen-alexa 633,BAO:0000900,http://www.bioassayontology.org/bao#BAO_0000900,0.054,None,BAO_0000900,0
2087582,Western blot assay,whole blood stability assay,BAO:0010098,http://www.bioassayontology.org/bao#BAO_0010098,0.223,None,BAO_0010098,0
2087582,Western blot assay,blood to plasma ratio assay,BAO:0010132,http://www.bioassayontology.org/bao#BAO_0010132,0.222,None,BAO_0010132,0
2087582,Western blot assay,alternate target assay,BAO:0001064,http://www.bioassayontology.org/bao#BAO_0001064,0.202,None,BAO_0001064,0
2087582,Western blot assay,recombinant esterases,BAO:0010122,http://www.bioassayontology.org/bao#BAO_0010122,0.176,None,BAO_0010122,0
2087582,Western blot assay,esterase chemical inhibition,BAO:0010120,http://www.bioassayontology.org/bao#BAO_0010120,0.172,None,BAO_0010120,0
